id,url,owner_id,name,descriptor,language,created_at,forked_from,deleted,updated_at
16255945,https://api.github.com/repos/rastislavpastor/corefx,6984480,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-12 15:37:11,13378441,0,2016-03-02 15:09:18
16267009,https://api.github.com/repos/NRKirby/corefx,3843591,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-12 19:51:40,13378441,1,1970-01-01 01:00:01
16275562,https://api.github.com/repos/sramos30/corefx,6989558,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-13 01:09:28,13378441,0,2016-03-04 09:34:33
16280754,https://api.github.com/repos/xiawenbinEnvy/corefx,6135287,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-13 04:23:33,13378441,0,2016-03-06 17:38:36
16304011,https://api.github.com/repos/peted70/corefx,940902,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-13 17:53:36,13378441,0,2016-03-01 21:48:29
16310164,https://api.github.com/repos/TonyJen/corefx,5489194,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-13 20:16:08,13378441,1,2015-11-05 00:45:48
16343973,https://api.github.com/repos/diryboy/corefx,1020304,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-15 02:24:17,13378441,1,1970-01-01 01:00:01
16348163,https://api.github.com/repos/awaker/corefx,7011286,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-15 07:49:32,13378441,0,2016-02-07 06:12:57
16372875,https://api.github.com/repos/ziyezizy7/corefx,6755786,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-16 02:23:50,13378441,0,2016-03-07 07:24:35
16374598,https://api.github.com/repos/yhtsnda/corefx,812161,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-16 03:38:30,13378441,0,2016-03-06 22:42:28
16404112,https://api.github.com/repos/andela-fokosun/corefx,7028454,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-16 21:30:09,13378441,0,2016-02-16 14:08:11
16404164,https://api.github.com/repos/crowwhite86/corefx,6995222,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-16 20:31:54,13378441,1,1970-01-01 01:00:01
16407658,https://api.github.com/repos/DougSte/corefx,6932262,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-16 23:26:03,13378441,0,2016-02-14 08:39:02
16419308,https://api.github.com/repos/ChristophePichaud/corefx,7003873,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-17 08:01:47,13378441,0,2016-02-10 18:23:37
16425703,https://api.github.com/repos/danilorvale/corefx,7034908,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-17 12:11:41,13378441,0,2016-02-12 13:06:53
16445043,https://api.github.com/repos/E01D/corefx,909540,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-17 21:53:17,13378441,0,2016-02-14 21:57:08
16449072,https://api.github.com/repos/sergiy-k/corefx,6890134,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-18 00:06:37,13378441,0,2016-03-03 17:17:20
16458297,https://api.github.com/repos/fattynoparents/corefx,3363882,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-18 07:19:57,13378441,0,2016-02-16 04:55:10
16459079,https://api.github.com/repos/reaction1989/corefx,6644099,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-18 07:57:57,13378441,0,2016-03-02 16:53:33
16465751,https://api.github.com/repos/Oluwasetemi/corefx,6931321,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-18 12:46:59,13378441,0,2016-03-01 11:09:21
16478441,https://api.github.com/repos/SupraBitKid/corefx,6527575,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-18 19:04:49,13378441,0,2016-03-04 16:55:34
16488510,https://api.github.com/repos/rprouse/corefx,159859,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-19 00:17:13,13378441,0,2016-03-03 03:20:32
16527946,https://api.github.com/repos/meSutPiskin/corefx,7057201,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-19 19:40:23,13378441,1,1970-01-01 01:00:01
16549912,https://api.github.com/repos/gilabrantes/corefx,2620603,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-20 17:09:48,13378441,0,2016-02-17 14:00:38
16552912,https://api.github.com/repos/ari1983/corefx,2227544,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-20 18:26:07,13378441,0,2016-02-06 11:16:49
16609965,https://api.github.com/repos/sundstei/corefx,1474064,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-20 20:58:21,13378441,0,2016-03-04 15:56:34
16625186,https://api.github.com/repos/urielgoncalves/corefx,5993378,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-21 14:02:09,13378441,0,2016-03-05 19:56:28
16649794,https://api.github.com/repos/evGeniusUA/corefx,6916915,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-22 17:26:36,13378441,0,2016-02-15 22:43:14
16653708,https://api.github.com/repos/njmube/corefx,4534654,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-22 18:22:36,13378441,1,1970-01-01 01:00:01
16659293,https://api.github.com/repos/uhaciogullari/corefx,724682,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-22 21:53:53,13378441,0,2016-03-05 18:15:27
16698741,https://api.github.com/repos/sandkum/corefx,7128550,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-23 21:58:15,13378441,0,2016-03-03 10:10:20
16711920,https://api.github.com/repos/mokchhya/corefx,3032997,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2014-12-10 10:59:56,13378441,0,2016-02-28 17:46:22
16746322,https://api.github.com/repos/jterry75/corefx,2870391,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-24 16:18:19,13378441,0,2016-02-23 11:40:28
36237362,https://api.github.com/repos/mjsabby/corefx,2868461,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-05-02 06:19:07,13378441,0,2019-01-13 07:01:46
36267619,https://api.github.com/repos/mairaw/corefx,8531584,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-05-02 19:53:31,13378441,0,2019-04-12 18:03:19
36470201,https://api.github.com/repos/xiexie920/corefx,9214361,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-05-05 05:35:19,13378441,0,1970-01-01 01:00:01
36566634,https://api.github.com/repos/simplic-systems/corefx,11868246,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-05-08 18:00:30,13378441,0,1970-01-01 01:00:01
36596436,https://api.github.com/repos/roji/corefx,483006,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-05-09 22:20:36,13378441,0,1970-01-01 01:00:01
54602893,https://api.github.com/repos/SpringIT/corefx,8437989,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2017-01-11 22:30:43,13378441,0,1970-01-02 00:00:00
86750904,https://api.github.com/repos/gregbair/corefx,662805,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-01-25 19:52:03,13378441,0,1970-01-02 00:00:00
117753438,https://api.github.com/repos/thainguyenmanh/corefx,45153413,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-23 12:15:49,13378441,0,2018-11-23 12:20:56
117794139,https://api.github.com/repos/abhishekmynam/corefx,30408412,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-23 22:19:38,13378441,0,2018-11-23 22:24:43
117801144,https://api.github.com/repos/fabriciomurta/corefx,6879974,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-24 01:15:23,13378441,0,2018-11-26 01:58:42
117837267,https://api.github.com/repos/a510/corefx,4621572,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-24 12:45:46,13378441,0,2018-11-24 12:50:48
117850187,https://api.github.com/repos/ttakahari/corefx,10144086,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-24 15:55:30,13378441,0,2018-11-24 16:00:38
117910370,https://api.github.com/repos/marcusmonteirodesouza/corefx,43748412,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-25 17:42:18,13378441,0,2018-12-16 06:02:04
117930236,https://api.github.com/repos/18510911737/corefx,47715047,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-26 02:08:30,13378441,0,2018-11-26 02:13:56
117950764,https://api.github.com/repos/schlsj/corefx,37199711,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-26 05:43:02,13378441,0,2018-11-26 05:48:29
118103640,https://api.github.com/repos/paxhujing/corefx,9089134,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-27 05:49:44,13378441,0,2018-11-27 05:54:51
118106849,https://api.github.com/repos/AmeerThasthahir/corefx,46454353,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-27 06:21:07,13378441,0,2018-11-27 06:26:16
118118332,https://api.github.com/repos/webvn123/corefx,39508595,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-27 08:13:11,13378441,0,2018-11-27 08:18:24
118158111,https://api.github.com/repos/kwsyuan/corefx,8787327,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-27 14:41:05,13378441,0,2018-11-27 14:46:29
118182309,https://api.github.com/repos/mateuspinheirodias/corefx,47833073,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others. We welcome contributions.",C#,2018-11-27 18:41:13,13378441,0,2018-12-19 23:33:33
133783698,https://api.github.com/repos/lennartb-/corefx,3258302,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-26 13:28:30,13378441,0,2019-04-26 13:33:43
133807663,https://api.github.com/repos/gilmarlopes/corefx,36296118,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-26 17:43:39,13378441,0,2019-04-26 17:48:48
133816670,https://api.github.com/repos/informatorius/corefx,3601587,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-26 19:48:01,13378441,0,2019-04-26 19:53:05
133923190,https://api.github.com/repos/garciazhu/corefx,35595056,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-28 02:25:58,13378441,0,2019-04-28 02:31:02
133935571,https://api.github.com/repos/zhangjack22/corefx,14194091,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-28 05:43:18,13378441,0,2019-04-28 05:48:19
133946893,https://api.github.com/repos/lyqcoder/corefx,50419668,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-28 08:00:15,13378441,0,2019-04-28 08:05:17
134024599,https://api.github.com/repos/JobsLj/corefx,38807650,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2019-04-29 02:49:04,17376480,0,2019-04-29 02:54:08
134031893,https://api.github.com/repos/JeffreyYeTHU/corefx,49097870,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-29 04:17:28,13378441,0,2019-04-29 04:22:30
134038147,https://api.github.com/repos/secwxx/corefx,49563772,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-29 05:51:06,13378441,0,2019-04-29 05:56:14
134061784,https://api.github.com/repos/lateralusX/corefx,7412712,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2019-04-29 09:34:18,13379858,0,2019-04-30 10:39:59
134111394,https://api.github.com/repos/tonisimakov99/corefx,39423910,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-29 18:10:45,13378441,0,2019-04-29 18:15:56
134176339,https://api.github.com/repos/wuhongyi1977/corefx,896780,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 07:34:09,13378441,0,2019-04-30 07:39:18
134191538,https://api.github.com/repos/nielstanis/corefx,33400998,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 09:43:55,13378441,0,2019-04-30 09:55:15
134207092,https://api.github.com/repos/lmr6047/corefx,51035499,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 12:43:41,13378441,0,2019-04-30 12:48:49
134209648,https://api.github.com/repos/renata2691/corefx,50500152,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 13:10:16,13378441,0,2019-04-30 13:15:49
134224952,https://api.github.com/repos/erin-knight/corefx,50250836,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 15:48:57,13378441,0,2019-04-30 15:54:03
134231011,https://api.github.com/repos/vasiliuk/corefx,8828522,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 16:55:19,13378441,0,2019-04-30 17:00:32
134256182,https://api.github.com/repos/jhonatan2104/corefx,39768258,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 22:09:44,13378441,0,2019-04-30 22:14:49
134256346,https://api.github.com/repos/hugovst10/corefx,51047216,corefx,"CoreFX is the foundational class libraries for .NET Core. It includes types for collections, file systems, console, JSON, XML, async and many others.",C#,2019-04-30 22:12:34,13378441,0,2019-04-30 22:17:38
14693625,https://api.github.com/repos/sengelha/corefx,276690,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-03 05:03:42,13378441,0,2016-03-03 16:29:32
14708187,https://api.github.com/repos/xCyborg/corefx,6513180,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-03 20:14:06,13378441,0,2016-03-06 16:32:31
14709672,https://api.github.com/repos/villawad/corefx,6557476,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-03 21:44:25,13378441,0,2016-03-06 00:54:38
14714205,https://api.github.com/repos/GPKENTERKHAN/corefx,5743132,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-04 02:27:27,13378441,0,2016-02-17 23:53:40
14738607,https://api.github.com/repos/Lichtblitz/corefx,2617645,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-05 00:48:00,13378441,0,2016-02-25 21:19:11
14742360,https://api.github.com/repos/shashank3kapoor/corefx,4431176,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-05 03:33:50,13378441,0,2016-03-03 19:48:31
14752274,https://api.github.com/repos/MayurVira/corefx,6568118,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-05 10:39:23,13378441,0,2016-02-27 15:43:17
14769878,https://api.github.com/repos/pjmonks/corefx,1767403,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-05 21:01:05,13378441,0,2016-03-02 01:43:25
14778623,https://api.github.com/repos/leoli001/corefx,3567009,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-06 02:37:13,13378441,0,2016-02-25 17:22:15
14809970,https://api.github.com/repos/7gear/corefx,6584325,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-06 20:55:51,13378441,0,2016-02-03 18:58:36
14830687,https://api.github.com/repos/nkpgardose/corefx,1547205,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-07 10:26:21,13378441,0,2016-03-01 03:14:18
14836531,https://api.github.com/repos/daniele3004/corefx,6591566,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-07 14:14:28,13378441,0,2016-02-12 11:20:02
14839002,https://api.github.com/repos/sholfen/corefx,4191370,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-07 15:29:46,13378441,0,2016-03-03 22:01:29
14855218,https://api.github.com/repos/jacobcarpenter/corefx,235470,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-08 00:54:53,13378441,0,2016-02-21 02:35:50
14863058,https://api.github.com/repos/kod3r/corefx,285053,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-08 06:04:46,13378441,0,2016-02-24 20:13:33
14870571,https://api.github.com/repos/kiranprabhu/corefx,6600890,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-08 10:24:27,13378441,0,2016-02-24 15:26:18
14882265,https://api.github.com/repos/quyetdd/corefx,1818923,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-08 16:54:02,13378441,0,2016-03-02 11:14:29
14886456,https://api.github.com/repos/bleissem/corefx,1704038,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-08 19:10:27,13378441,0,2016-02-08 12:52:55
14887083,https://api.github.com/repos/carloscds/corefx,6082800,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-08 19:31:56,13378441,0,2016-02-09 18:45:51
14909467,https://api.github.com/repos/xyting/corefx,2037391,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-09 08:43:05,13378441,1,1970-01-01 01:00:01
14916119,https://api.github.com/repos/ThePaullie/corefx,6613670,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-09 14:12:54,13378441,0,2016-03-05 04:35:35
14918310,https://api.github.com/repos/HuangWeiTao/corefx,6614120,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-09 15:25:54,13378441,0,2016-02-19 12:52:46
14924161,https://api.github.com/repos/mikedn/corefx,6128073,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-09 17:33:41,13378441,1,1970-01-01 01:00:01
14942819,https://api.github.com/repos/hypergod/corefx,6616247,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-10 10:42:16,13378441,0,2016-02-19 18:01:46
14983040,https://api.github.com/repos/epmatsw/corefx,502424,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-11 18:04:36,13378441,1,1970-01-01 01:00:01
14986255,https://api.github.com/repos/rafaellincoln/corefx,3346478,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-12 00:15:08,13378441,0,2016-03-02 12:22:25
14986820,https://api.github.com/repos/sjyun/corefx,1666086,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-12 01:05:01,13378441,0,2016-03-04 02:05:25
14988706,https://api.github.com/repos/jerryshao4u/corefx,6565979,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-12 03:11:29,13378441,0,2016-02-22 03:53:58
14993812,https://api.github.com/repos/lishewen/corefx,1447863,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-12 08:40:47,13378441,0,2016-02-26 01:13:08
14996230,https://api.github.com/repos/mkloubert/corefx,2213570,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-12 10:09:39,13378441,1,1970-01-01 01:00:01
14996577,https://api.github.com/repos/baowenbo/corefx,6640239,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-12 10:33:10,13378441,1,1970-01-01 01:00:01
15008272,https://api.github.com/repos/lamcst/corefx,6643023,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 02:04:38,13378441,0,2016-02-25 09:04:55
15012916,https://api.github.com/repos/angelotex/corefx,6644182,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 06:42:00,13378441,1,1970-01-01 01:00:01
15015955,https://api.github.com/repos/githubzhu/corefx,6238007,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-14 10:22:35,13378441,0,2016-02-17 15:54:56
15017409,https://api.github.com/repos/SutarZeev/corefx,6644153,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-14 11:55:40,13378441,0,2016-03-04 17:24:31
15022215,https://api.github.com/repos/yinsu/corefx,728219,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 13:05:52,13378441,0,2016-03-06 23:03:35
15022359,https://api.github.com/repos/r20rock/corefx,216672,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-14 13:41:03,13378441,0,2016-03-02 11:33:20
15022409,https://api.github.com/repos/SelvaMohandoss06/corefx,6646396,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 05:30:09,14348144,0,2016-03-03 16:17:32
15024460,https://api.github.com/repos/jpepiot/corefx,3821970,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 14:59:59,13378441,0,2016-02-23 07:40:22
15039505,https://api.github.com/repos/scottge/corefx,6105756,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-15 00:29:07,13378441,0,2016-03-03 13:55:22
15039785,https://api.github.com/repos/qiao-snail/corefx,5750971,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-14 23:46:24,13378441,1,1970-01-01 01:00:01
15045055,https://api.github.com/repos/rupreetg/corefx,1498668,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-15 06:14:25,13378441,0,2016-03-03 05:02:20
15047760,https://api.github.com/repos/rongriffin/corefx,2620875,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 18:43:34,13378441,0,2016-03-03 02:03:19
15049129,https://api.github.com/repos/jhendrixMSFT/corefx,6642394,corefx,This repo contains the foundational libraries that make up the .NET Core development stack.,C#,2015-02-06 22:06:02,13378441,0,2016-02-22 08:11:47
15051153,https://api.github.com/repos/hecgom/corefx,6653827,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 20:47:21,13378441,0,2016-02-18 18:32:25
15056738,https://api.github.com/repos/ct0r/corefx,1378181,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-13 08:56:10,13378441,1,1970-01-01 01:00:01
15064680,https://api.github.com/repos/SachiraChin/corefx,6643486,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-14 07:27:20,13378441,0,2016-03-03 07:27:20
15065143,https://api.github.com/repos/afxcn/corefx,3283175,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-15 11:46:18,13378441,0,2016-02-04 06:43:50
15072847,https://api.github.com/repos/BclEx/corefx,517915,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-15 16:57:49,13378441,0,2016-02-07 18:39:50
15088220,https://api.github.com/repos/MattGal/corefx,5045097,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-16 01:18:37,13378441,0,2018-11-22 19:30:01
15088958,https://api.github.com/repos/SealedLove/corefx,4002560,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-16 01:34:45,13378441,0,2016-03-03 14:50:28
15092969,https://api.github.com/repos/SamuelEnglard/corefx,21631,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-16 02:19:34,13378441,1,1970-01-01 01:00:01
15132169,https://api.github.com/repos/MisterFantastic/corefx,790898,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-16 18:00:43,13378441,0,2016-02-28 11:05:12
15135612,https://api.github.com/repos/alexperovich/corefx,6684151,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-16 19:21:49,13378441,0,2016-02-04 16:23:23
15136228,https://api.github.com/repos/dantesolis/corefx,6207844,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-16 18:33:17,13378441,1,1970-01-01 01:00:01
15137729,https://api.github.com/repos/Jesper87/corefx,3450728,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-16 20:13:45,13378441,0,2016-02-22 04:13:47
15156712,https://api.github.com/repos/eavesz/corefx,6691839,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-17 03:42:51,13378441,0,2016-02-14 23:12:22
15171802,https://api.github.com/repos/yejie-12/corefx,6219099,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-17 07:34:40,13378441,0,2016-03-06 22:07:35
15183849,https://api.github.com/repos/git-2016/corefx,6121352,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-17 12:30:31,13378441,0,2016-02-14 17:46:16
15196630,https://api.github.com/repos/colombod/corefx,2062917,corefx,This repository contains the foundational libraries that make up the .NET Core development stack.,C#,2015-01-21 10:10:43,13378441,0,2016-02-11 10:33:23
34183787,https://api.github.com/repos/jcme/corefx,7909329,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-03-29 13:49:02,13378441,0,1970-01-01 01:00:01
34190049,https://api.github.com/repos/BillWagner/corefx,366903,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-02-14 19:38:09,13378441,0,1970-01-01 01:00:01
34260846,https://api.github.com/repos/prajwal-aithal/corefx,321472,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-03-30 07:55:39,13378441,0,1970-01-01 01:00:01
34297685,https://api.github.com/repos/leecow/corefx,8854888,corefx,"This repo contains the .NET Core foundational libraries, called CoreFX. It includes classes for collections, file systems, console, XML, async and many others.",C#,2016-03-31 20:49:07,13378441,0,1970-01-01 01:00:01
